timer,timestamp,HR,X,Y,Z,TEMP,BVP,EDA,event,meanCenteredEDA,medianCenteredEDA,meanCenteredHR,medianCenteredHR,meanCenteredTEMP,medianCenteredTEMP
217.0,2022-01-10 04:24:37.000,99.88,-39.0,-48.0,18.0,33.57,38.08,0.03459,80,-0.06587266187500013,-0.014092,25.443763541665774,35.5,0.17439375000002144,0.9399999999999977
217.25,2022-01-10 04:24:37.250,100.13,-40.0,-48.0,18.0,33.57,-12.31,0.03459,80,-0.06587266187500013,-0.014092,25.693763541665774,35.75,0.17439375000002144,0.9399999999999977
217.5,2022-01-10 04:24:37.500,100.13,-39.0,-48.0,18.0,33.57,4.08,0.03459,80,-0.06587266187500013,-0.014092,25.693763541665774,35.75,0.17439375000002144,0.9399999999999977
217.75,2022-01-10 04:24:37.750,100.13,-40.0,-48.0,17.0,33.57,-21.92,0.03459,80,-0.06587266187500013,-0.014092,25.693763541665774,35.75,0.17439375000002144,0.9399999999999977
218.0,2022-01-10 04:24:38.000,100.13,-39.0,-48.0,17.0,33.55,13.69,0.035871,80,-0.06459166187500014,-0.012811000000000003,25.693763541665774,35.75,0.15439375000001831,0.9199999999999946
218.25,2022-01-10 04:24:38.250,100.35,-39.0,-48.0,18.0,33.55,-1.11,0.035871,80,-0.06459166187500014,-0.012811000000000003,25.913763541665773,35.97,0.15439375000001831,0.9199999999999946
218.5,2022-01-10 04:24:38.500,100.35,-39.0,-48.0,18.0,33.55,-23.96,0.033309,80,-0.06715366187500013,-0.015373000000000005,25.913763541665773,35.97,0.15439375000001831,0.9199999999999946
218.75,2022-01-10 04:24:38.750,100.35,-40.0,-48.0,18.0,33.55,26.06,0.033309,80,-0.06715366187500013,-0.015373000000000005,25.913763541665773,35.97,0.15439375000001831,0.9199999999999946
219.0,2022-01-10 04:24:39.000,100.35,-40.0,-48.0,18.0,33.57,21.68,0.033309,80,-0.06715366187500013,-0.015373000000000005,25.913763541665773,35.97,0.17439375000002144,0.9399999999999977
219.25,2022-01-10 04:24:39.250,100.53,-40.0,-48.0,18.0,33.57,-3.26,0.037152,80,-0.06331066187500015,-0.011530000000000006,26.09376354166578,36.150000000000006,0.17439375000002144,0.9399999999999977
219.5,2022-01-10 04:24:39.500,100.53,-38.0,-48.0,18.0,33.57,-10.87,0.035871,80,-0.06459166187500014,-0.012811000000000003,26.09376354166578,36.150000000000006,0.17439375000002144,0.9399999999999977
219.75,2022-01-10 04:24:39.750,100.53,-44.0,-48.0,15.0,33.57,25.11,0.035871,80,-0.06459166187500014,-0.012811000000000003,26.09376354166578,36.150000000000006,0.17439375000002144,0.9399999999999977
220.0,2022-01-10 04:24:40.000,100.53,-41.0,-48.0,12.0,33.59,2.33,0.032028,80,-0.06843466187500014,-0.016654000000000002,26.09376354166578,36.150000000000006,0.19439375000002457,0.9600000000000009
220.25,2022-01-10 04:24:40.250,100.85,-42.0,-47.0,18.0,33.59,-18.2,0.037152,80,-0.06331066187500015,-0.011530000000000006,26.413763541665773,36.47,0.19439375000002457,0.9600000000000009
220.5,2022-01-10 04:24:40.500,100.85,-41.0,-48.0,14.0,33.59,10.13,0.033309,80,-0.06715366187500013,-0.015373000000000005,26.413763541665773,36.47,0.19439375000002457,0.9600000000000009
220.75,2022-01-10 04:24:40.750,100.85,-42.0,-48.0,16.0,33.59,-3.23,0.035871,80,-0.06459166187500014,-0.012811000000000003,26.413763541665773,36.47,0.19439375000002457,0.9600000000000009
221.0,2022-01-10 04:24:41.000,100.85,-40.0,-48.0,15.0,33.59,-19.0,0.03459,80,-0.06587266187500013,-0.014092,26.413763541665773,36.47,0.19439375000002457,0.9600000000000009
221.25,2022-01-10 04:24:41.250,101.13,-41.0,-48.0,15.0,33.59,6.86,0.03459,80,-0.06587266187500013,-0.014092,26.693763541665774,36.75,0.19439375000002457,0.9600000000000009
221.5,2022-01-10 04:24:41.500,101.13,-40.0,-48.0,15.0,33.59,21.61,0.03459,80,-0.06587266187500013,-0.014092,26.693763541665774,36.75,0.19439375000002457,0.9600000000000009
221.75,2022-01-10 04:24:41.750,101.13,-40.0,-48.0,16.0,33.59,8.79,0.03459,80,-0.06587266187500013,-0.014092,26.693763541665774,36.75,0.19439375000002457,0.9600000000000009
222.0,2022-01-10 04:24:42.000,101.13,-41.0,-48.0,15.0,33.59,40.59,0.03459,80,-0.06587266187500013,-0.014092,26.693763541665774,36.75,0.19439375000002457,0.9600000000000009
222.25,2022-01-10 04:24:42.250,101.43,-41.0,-48.0,16.0,33.59,-159.5,0.037152,80,-0.06331066187500015,-0.011530000000000006,26.993763541665786,37.05000000000001,0.19439375000002457,0.9600000000000009
222.5,2022-01-10 04:24:42.500,101.43,-41.0,-48.0,15.0,33.59,40.0,0.03459,80,-0.06587266187500013,-0.014092,26.993763541665786,37.05000000000001,0.19439375000002457,0.9600000000000009
222.75,2022-01-10 04:24:42.750,101.43,-41.0,-48.0,16.0,33.59,16.04,0.033309,80,-0.06715366187500013,-0.015373000000000005,26.993763541665786,37.05000000000001,0.19439375000002457,0.9600000000000009
223.0,2022-01-10 04:24:43.000,101.43,-42.0,-47.0,16.0,33.59,-25.21,0.03459,80,-0.06587266187500013,-0.014092,26.993763541665786,37.05000000000001,0.19439375000002457,0.9600000000000009
223.25,2022-01-10 04:24:43.250,101.67,-40.0,-48.0,15.0,33.59,-8.21,0.03459,80,-0.06587266187500013,-0.014092,27.23376354166578,37.290000000000006,0.19439375000002457,0.9600000000000009
223.5,2022-01-10 04:24:43.500,101.67,-41.0,-47.0,15.0,33.59,-44.82,0.03459,80,-0.06587266187500013,-0.014092,27.23376354166578,37.290000000000006,0.19439375000002457,0.9600000000000009
223.75,2022-01-10 04:24:43.750,101.67,-41.0,-48.0,14.0,33.59,43.34,0.03459,80,-0.06587266187500013,-0.014092,27.23376354166578,37.290000000000006,0.19439375000002457,0.9600000000000009
224.0,2022-01-10 04:24:44.000,101.67,-42.0,-48.0,14.0,33.59,12.85,0.03459,80,-0.06587266187500013,-0.014092,27.23376354166578,37.290000000000006,0.19439375000002457,0.9600000000000009
224.25,2022-01-10 04:24:44.250,101.88,-41.0,-48.0,14.0,33.59,-16.62,0.03459,80,-0.06587266187500013,-0.014092,27.443763541665774,37.5,0.19439375000002457,0.9600000000000009
224.5,2022-01-10 04:24:44.500,101.88,-42.0,-48.0,14.0,33.59,5.75,0.03459,80,-0.06587266187500013,-0.014092,27.443763541665774,37.5,0.19439375000002457,0.9600000000000009
224.75,2022-01-10 04:24:44.750,101.88,-41.0,-48.0,14.0,33.59,25.06,0.03459,80,-0.06587266187500013,-0.014092,27.443763541665774,37.5,0.19439375000002457,0.9600000000000009
225.0,2022-01-10 04:24:45.000,101.88,-42.0,-48.0,15.0,33.61,-1.64,0.03459,80,-0.06587266187500013,-0.014092,27.443763541665774,37.5,0.2143937500000206,0.9799999999999969
225.25,2022-01-10 04:24:45.250,102.15,-41.0,-48.0,15.0,33.61,-24.07,0.03459,80,-0.06587266187500013,-0.014092,27.713763541665784,37.77000000000001,0.2143937500000206,0.9799999999999969
225.5,2022-01-10 04:24:45.500,102.15,-42.0,-47.0,15.0,33.61,29.69,0.033309,80,-0.06715366187500013,-0.015373000000000005,27.713763541665784,37.77000000000001,0.2143937500000206,0.9799999999999969
225.75,2022-01-10 04:24:45.750,102.15,-41.0,-48.0,15.0,33.61,-0.92,0.03459,80,-0.06587266187500013,-0.014092,27.713763541665784,37.77000000000001,0.2143937500000206,0.9799999999999969
226.0,2022-01-10 04:24:46.000,102.15,-41.0,-48.0,15.0,33.63,-35.04,0.03459,80,-0.06587266187500013,-0.014092,27.713763541665784,37.77000000000001,0.23439375000002372,1.0
226.25,2022-01-10 04:24:46.250,102.35,-42.0,-48.0,15.0,33.63,21.83,0.03459,80,-0.06587266187500013,-0.014092,27.913763541665773,37.97,0.23439375000002372,1.0
226.5,2022-01-10 04:24:46.500,102.35,-41.0,-47.0,14.0,33.63,14.35,0.03459,80,-0.06587266187500013,-0.014092,27.913763541665773,37.97,0.23439375000002372,1.0
226.75,2022-01-10 04:24:46.750,102.35,-42.0,-47.0,14.0,33.63,-17.27,0.03459,80,-0.06587266187500013,-0.014092,27.913763541665773,37.97,0.23439375000002372,1.0
227.0,2022-01-10 04:24:47.000,102.35,-42.0,-47.0,15.0,33.59,21.92,0.03459,80,-0.06587266187500013,-0.014092,27.913763541665773,37.97,0.19439375000002457,0.9600000000000009
227.25,2022-01-10 04:24:47.250,102.57,-41.0,-48.0,15.0,33.59,19.44,0.03459,80,-0.06587266187500013,-0.014092,28.133763541665772,38.19,0.19439375000002457,0.9600000000000009
227.5,2022-01-10 04:24:47.500,102.57,-42.0,-47.0,14.0,33.59,-9.9,0.037152,80,-0.06331066187500015,-0.011530000000000006,28.133763541665772,38.19,0.19439375000002457,0.9600000000000009
227.75,2022-01-10 04:24:47.750,102.57,-42.0,-47.0,15.0,33.59,-4.22,0.03459,80,-0.06587266187500013,-0.014092,28.133763541665772,38.19,0.19439375000002457,0.9600000000000009
228.0,2022-01-10 04:24:48.000,102.57,-41.0,-47.0,15.0,33.59,14.11,0.03459,80,-0.06587266187500013,-0.014092,28.133763541665772,38.19,0.19439375000002457,0.9600000000000009
228.25,2022-01-10 04:24:48.250,102.85,-42.0,-47.0,15.0,33.59,-11.41,0.03459,80,-0.06587266187500013,-0.014092,28.413763541665773,38.47,0.19439375000002457,0.9600000000000009
228.5,2022-01-10 04:24:48.500,102.85,-41.0,-48.0,12.0,33.59,13.02,0.03459,80,-0.06587266187500013,-0.014092,28.413763541665773,38.47,0.19439375000002457,0.9600000000000009
228.75,2022-01-10 04:24:48.750,102.85,-42.0,-47.0,15.0,33.59,10.99,0.035871,80,-0.06459166187500014,-0.012811000000000003,28.413763541665773,38.47,0.19439375000002457,0.9600000000000009
229.0,2022-01-10 04:24:49.000,102.85,-41.0,-47.0,15.0,33.59,-14.48,0.037152,80,-0.06331066187500015,-0.011530000000000006,28.413763541665773,38.47,0.19439375000002457,0.9600000000000009
229.25,2022-01-10 04:24:49.250,103.05,-41.0,-48.0,14.0,33.59,-28.11,0.03459,80,-0.06587266187500013,-0.014092,28.613763541665776,38.67,0.19439375000002457,0.9600000000000009
229.5,2022-01-10 04:24:49.500,103.05,-42.0,-47.0,14.0,33.59,18.08,0.03459,80,-0.06587266187500013,-0.014092,28.613763541665776,38.67,0.19439375000002457,0.9600000000000009
229.75,2022-01-10 04:24:49.750,103.05,-41.0,-48.0,14.0,33.59,6.83,0.037152,80,-0.06331066187500015,-0.011530000000000006,28.613763541665776,38.67,0.19439375000002457,0.9600000000000009
230.0,2022-01-10 04:24:50.000,103.05,-41.0,-48.0,14.0,33.59,-4.78,0.035871,80,-0.06459166187500014,-0.012811000000000003,28.613763541665776,38.67,0.19439375000002457,0.9600000000000009
230.25,2022-01-10 04:24:50.250,103.33,-41.0,-48.0,14.0,33.59,-5.73,0.03459,80,-0.06587266187500013,-0.014092,28.893763541665777,38.95,0.19439375000002457,0.9600000000000009
230.5,2022-01-10 04:24:50.500,103.33,-42.0,-48.0,14.0,33.59,-2.5,0.037152,80,-0.06331066187500015,-0.011530000000000006,28.893763541665777,38.95,0.19439375000002457,0.9600000000000009
230.75,2022-01-10 04:24:50.750,103.33,-41.0,-48.0,14.0,33.59,-12.22,0.035871,80,-0.06459166187500014,-0.012811000000000003,28.893763541665777,38.95,0.19439375000002457,0.9600000000000009
231.0,2022-01-10 04:24:51.000,103.33,-41.0,-48.0,14.0,33.59,-1.09,0.035871,80,-0.06459166187500014,-0.012811000000000003,28.893763541665777,38.95,0.19439375000002457,0.9600000000000009
231.25,2022-01-10 04:24:51.250,103.62,-43.0,-47.0,15.0,33.59,25.2,0.037152,80,-0.06331066187500015,-0.011530000000000006,29.183763541665783,39.24000000000001,0.19439375000002457,0.9600000000000009
231.5,2022-01-10 04:24:51.500,103.62,-42.0,-48.0,14.0,33.59,-5.82,0.035871,80,-0.06459166187500014,-0.012811000000000003,29.183763541665783,39.24000000000001,0.19439375000002457,0.9600000000000009
231.75,2022-01-10 04:24:51.750,103.62,-43.0,-47.0,16.0,33.59,-27.32,0.035871,80,-0.06459166187500014,-0.012811000000000003,29.183763541665783,39.24000000000001,0.19439375000002457,0.9600000000000009
232.0,2022-01-10 04:24:52.000,103.62,-43.0,-47.0,14.0,33.63,15.33,0.035871,80,-0.06459166187500014,-0.012811000000000003,29.183763541665783,39.24000000000001,0.23439375000002372,1.0
232.25,2022-01-10 04:24:52.250,103.85,-42.0,-47.0,13.0,33.63,2.27,0.037152,80,-0.06331066187500015,-0.011530000000000006,29.413763541665773,39.47,0.23439375000002372,1.0
232.5,2022-01-10 04:24:52.500,103.85,-42.0,-47.0,15.0,33.63,-16.11,0.035871,80,-0.06459166187500014,-0.012811000000000003,29.413763541665773,39.47,0.23439375000002372,1.0
232.75,2022-01-10 04:24:52.750,103.85,-42.0,-47.0,15.0,33.63,11.46,0.033309,80,-0.06715366187500013,-0.015373000000000005,29.413763541665773,39.47,0.23439375000002372,1.0
233.0,2022-01-10 04:24:53.000,103.85,-42.0,-47.0,15.0,33.61,9.28,0.035871,80,-0.06459166187500014,-0.012811000000000003,29.413763541665773,39.47,0.2143937500000206,0.9799999999999969
233.25,2022-01-10 04:24:53.250,104.12,-41.0,-47.0,15.0,33.61,-7.35,0.035871,80,-0.06459166187500014,-0.012811000000000003,29.683763541665783,39.74000000000001,0.2143937500000206,0.9799999999999969
233.5,2022-01-10 04:24:53.500,104.12,-42.0,-47.0,15.0,33.61,-17.67,0.033309,80,-0.06715366187500013,-0.015373000000000005,29.683763541665783,39.74000000000001,0.2143937500000206,0.9799999999999969
233.75,2022-01-10 04:24:53.750,104.12,-42.0,-47.0,14.0,33.61,16.26,0.03459,80,-0.06587266187500013,-0.014092,29.683763541665783,39.74000000000001,0.2143937500000206,0.9799999999999969
234.0,2022-01-10 04:24:54.000,104.12,-45.0,-47.0,13.0,33.61,-9.13,0.035871,80,-0.06459166187500014,-0.012811000000000003,29.683763541665783,39.74000000000001,0.2143937500000206,0.9799999999999969
234.25,2022-01-10 04:24:54.250,104.38,-41.0,-47.0,15.0,33.61,-23.4,0.03459,80,-0.06587266187500013,-0.014092,29.943763541665774,40.0,0.2143937500000206,0.9799999999999969
234.5,2022-01-10 04:24:54.500,104.38,-42.0,-47.0,16.0,33.61,11.63,0.038433,80,-0.062029661875000135,-0.010249000000000001,29.943763541665774,40.0,0.2143937500000206,0.9799999999999969
234.75,2022-01-10 04:24:54.750,104.38,-45.0,-47.0,13.0,33.61,2.1,0.03459,80,-0.06587266187500013,-0.014092,29.943763541665774,40.0,0.2143937500000206,0.9799999999999969
235.0,2022-01-10 04:24:55.000,104.38,-41.0,-48.0,13.0,33.61,-4.59,0.037152,80,-0.06331066187500015,-0.011530000000000006,29.943763541665774,40.0,0.2143937500000206,0.9799999999999969
235.25,2022-01-10 04:24:55.250,104.72,-43.0,-46.0,15.0,33.61,3.79,0.037152,80,-0.06331066187500015,-0.011530000000000006,30.283763541665778,40.34,0.2143937500000206,0.9799999999999969
235.5,2022-01-10 04:24:55.500,104.72,-43.0,-47.0,14.0,33.61,17.14,0.037152,80,-0.06331066187500015,-0.011530000000000006,30.283763541665778,40.34,0.2143937500000206,0.9799999999999969
235.75,2022-01-10 04:24:55.750,104.72,-42.0,-47.0,16.0,33.61,-6.53,0.037152,80,-0.06331066187500015,-0.011530000000000006,30.283763541665778,40.34,0.2143937500000206,0.9799999999999969
236.0,2022-01-10 04:24:56.000,104.72,-41.0,-49.0,9.0,33.59,-20.44,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.283763541665778,40.34,0.19439375000002457,0.9600000000000009
236.25,2022-01-10 04:24:56.250,104.95,-43.0,-47.0,14.0,33.59,7.9,0.038433,80,-0.062029661875000135,-0.010249000000000001,30.51376354166578,40.57000000000001,0.19439375000002457,0.9600000000000009
236.5,2022-01-10 04:24:56.500,104.95,-43.0,-47.0,14.0,33.59,3.47,0.03459,80,-0.06587266187500013,-0.014092,30.51376354166578,40.57000000000001,0.19439375000002457,0.9600000000000009
236.75,2022-01-10 04:24:56.750,104.95,-42.0,-47.0,14.0,33.59,-25.47,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.51376354166578,40.57000000000001,0.19439375000002457,0.9600000000000009
237.0,2022-01-10 04:24:57.000,104.95,-42.0,-47.0,14.0,33.61,8.33,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.51376354166578,40.57000000000001,0.2143937500000206,0.9799999999999969
237.25,2022-01-10 04:24:57.250,105.12,-43.0,-47.0,16.0,33.61,18.65,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.683763541665783,40.74000000000001,0.2143937500000206,0.9799999999999969
237.5,2022-01-10 04:24:57.500,105.12,-43.0,-47.0,14.0,33.61,9.97,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.683763541665783,40.74000000000001,0.2143937500000206,0.9799999999999969
237.75,2022-01-10 04:24:57.750,105.12,-41.0,-48.0,15.0,33.61,-3.79,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.683763541665783,40.74000000000001,0.2143937500000206,0.9799999999999969
238.0,2022-01-10 04:24:58.000,105.12,-42.0,-47.0,15.0,33.61,16.96,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.683763541665783,40.74000000000001,0.2143937500000206,0.9799999999999969
238.25,2022-01-10 04:24:58.250,105.28,-43.0,-46.0,15.0,33.61,-15.72,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.84376354166578,40.900000000000006,0.2143937500000206,0.9799999999999969
238.5,2022-01-10 04:24:58.500,105.28,-43.0,-46.0,15.0,33.61,-70.95,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.84376354166578,40.900000000000006,0.2143937500000206,0.9799999999999969
238.75,2022-01-10 04:24:58.750,105.28,-43.0,-46.0,15.0,33.61,66.1,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.84376354166578,40.900000000000006,0.2143937500000206,0.9799999999999969
239.0,2022-01-10 04:24:59.000,105.28,-43.0,-46.0,14.0,33.61,12.99,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.84376354166578,40.900000000000006,0.2143937500000206,0.9799999999999969
239.25,2022-01-10 04:24:59.250,105.4,-43.0,-46.0,15.0,33.61,-13.69,0.033309,80,-0.06715366187500013,-0.015373000000000005,30.963763541665784,41.02000000000001,0.2143937500000206,0.9799999999999969
239.5,2022-01-10 04:24:59.500,105.4,-43.0,-46.0,15.0,33.61,26.41,0.035871,80,-0.06459166187500014,-0.012811000000000003,30.963763541665784,41.02000000000001,0.2143937500000206,0.9799999999999969
239.75,2022-01-10 04:24:59.750,105.4,-43.0,-46.0,15.0,33.61,-0.08,0.03459,80,-0.06587266187500013,-0.014092,30.963763541665784,41.02000000000001,0.2143937500000206,0.9799999999999969
240.0,2022-01-10 04:25:00.000,105.4,-43.0,-46.0,15.0,33.61,-42.58,0.033309,80,-0.06715366187500013,-0.015373000000000005,30.963763541665784,41.02000000000001,0.2143937500000206,0.9799999999999969
240.25,2022-01-10 04:25:00.250,105.48,-41.0,-46.0,12.0,33.61,30.33,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.043763541665783,41.10000000000001,0.2143937500000206,0.9799999999999969
240.5,2022-01-10 04:25:00.500,105.48,-46.0,-46.0,4.0,33.61,10.55,0.030746,80,-0.06971666187500014,-0.017936000000000004,31.043763541665783,41.10000000000001,0.2143937500000206,0.9799999999999969
240.75,2022-01-10 04:25:00.750,105.48,-47.0,-43.0,7.0,33.61,-20.04,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.043763541665783,41.10000000000001,0.2143937500000206,0.9799999999999969
241.0,2022-01-10 04:25:01.000,105.48,-48.0,-44.0,12.0,33.63,16.86,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.043763541665783,41.10000000000001,0.23439375000002372,1.0
241.25,2022-01-10 04:25:01.250,105.53,-45.0,-44.0,7.0,33.63,30.14,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.09376354166578,41.150000000000006,0.23439375000002372,1.0
241.5,2022-01-10 04:25:01.500,105.53,-47.0,-44.0,6.0,33.63,-7.39,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.09376354166578,41.150000000000006,0.23439375000002372,1.0
241.75,2022-01-10 04:25:01.750,105.53,-46.0,-45.0,6.0,33.63,-39.25,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.09376354166578,41.150000000000006,0.23439375000002372,1.0
242.0,2022-01-10 04:25:02.000,105.53,-46.0,-45.0,8.0,33.61,25.7,0.03459,80,-0.06587266187500013,-0.014092,31.09376354166578,41.150000000000006,0.2143937500000206,0.9799999999999969
242.25,2022-01-10 04:25:02.250,105.63,-45.0,-46.0,7.0,33.61,19.47,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.193763541665774,41.25,0.2143937500000206,0.9799999999999969
242.5,2022-01-10 04:25:02.500,105.63,-43.0,-47.0,6.0,33.61,12.4,0.03459,80,-0.06587266187500013,-0.014092,31.193763541665774,41.25,0.2143937500000206,0.9799999999999969
242.75,2022-01-10 04:25:02.750,105.63,-47.0,-45.0,7.0,33.61,-200.86,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.193763541665774,41.25,0.2143937500000206,0.9799999999999969
243.0,2022-01-10 04:25:03.000,105.63,-46.0,-45.0,7.0,33.61,154.02,0.03459,80,-0.06587266187500013,-0.014092,31.193763541665774,41.25,0.2143937500000206,0.9799999999999969
243.25,2022-01-10 04:25:03.250,105.78,-46.0,-45.0,6.0,33.61,5.74,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.34376354166578,41.400000000000006,0.2143937500000206,0.9799999999999969
243.5,2022-01-10 04:25:03.500,105.78,-48.0,-44.0,6.0,33.61,24.28,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.34376354166578,41.400000000000006,0.2143937500000206,0.9799999999999969
243.75,2022-01-10 04:25:03.750,105.78,-47.0,-44.0,4.0,33.61,36.32,0.032028,80,-0.06843466187500014,-0.016654000000000002,31.34376354166578,41.400000000000006,0.2143937500000206,0.9799999999999969
244.0,2022-01-10 04:25:04.000,105.78,-48.0,-44.0,6.0,33.61,-99.12,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.34376354166578,41.400000000000006,0.2143937500000206,0.9799999999999969
244.25,2022-01-10 04:25:04.250,105.87,-46.0,-44.0,7.0,33.61,319.13,0.03459,80,-0.06587266187500013,-0.014092,31.433763541665783,41.49000000000001,0.2143937500000206,0.9799999999999969
244.5,2022-01-10 04:25:04.500,105.87,-45.0,-44.0,7.0,33.61,-265.8,0.03459,80,-0.06587266187500013,-0.014092,31.433763541665783,41.49000000000001,0.2143937500000206,0.9799999999999969
244.75,2022-01-10 04:25:04.750,105.87,-46.0,-44.0,10.0,33.61,229.81,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.433763541665783,41.49000000000001,0.2143937500000206,0.9799999999999969
245.0,2022-01-10 04:25:05.000,105.87,-47.0,-41.0,20.0,33.61,-112.26,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.433763541665783,41.49000000000001,0.2143937500000206,0.9799999999999969
245.25,2022-01-10 04:25:05.250,105.97,-43.0,-42.0,23.0,33.61,-234.71,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.533763541665778,41.59,0.2143937500000206,0.9799999999999969
245.5,2022-01-10 04:25:05.500,105.97,-42.0,-44.0,17.0,33.61,28.17,0.032028,80,-0.06843466187500014,-0.016654000000000002,31.533763541665778,41.59,0.2143937500000206,0.9799999999999969
245.75,2022-01-10 04:25:05.750,105.97,-45.0,-46.0,3.0,33.61,134.4,0.03459,80,-0.06587266187500013,-0.014092,31.533763541665778,41.59,0.2143937500000206,0.9799999999999969
246.0,2022-01-10 04:25:06.000,105.97,-45.0,-47.0,-7.0,33.61,74.8,0.03459,80,-0.06587266187500013,-0.014092,31.533763541665778,41.59,0.2143937500000206,0.9799999999999969
246.25,2022-01-10 04:25:06.250,106.05,-43.0,-47.0,-6.0,33.61,14.19,0.03459,80,-0.06587266187500013,-0.014092,31.613763541665776,41.67,0.2143937500000206,0.9799999999999969
246.5,2022-01-10 04:25:06.500,106.05,-51.0,-42.0,5.0,33.61,-69.26,0.03459,80,-0.06587266187500013,-0.014092,31.613763541665776,41.67,0.2143937500000206,0.9799999999999969
246.75,2022-01-10 04:25:06.750,106.05,-41.0,-44.0,17.0,33.61,-13.04,0.03459,80,-0.06587266187500013,-0.014092,31.613763541665776,41.67,0.2143937500000206,0.9799999999999969
247.0,2022-01-10 04:25:07.000,106.05,-44.0,-44.0,19.0,33.59,-115.03,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.613763541665776,41.67,0.19439375000002457,0.9600000000000009
247.25,2022-01-10 04:25:07.250,106.1,-43.0,-44.0,22.0,33.59,-7.27,0.03459,80,-0.06587266187500013,-0.014092,31.663763541665773,41.72,0.19439375000002457,0.9600000000000009
247.5,2022-01-10 04:25:07.500,106.1,-42.0,-44.0,21.0,33.59,243.41,0.032028,80,-0.06843466187500014,-0.016654000000000002,31.663763541665773,41.72,0.19439375000002457,0.9600000000000009
247.75,2022-01-10 04:25:07.750,106.1,-45.0,-45.0,17.0,33.59,244.03,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.663763541665773,41.72,0.19439375000002457,0.9600000000000009
248.0,2022-01-10 04:25:08.000,106.1,-44.0,-44.0,16.0,33.59,106.33,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.663763541665773,41.72,0.19439375000002457,0.9600000000000009
248.25,2022-01-10 04:25:08.250,106.17,-47.0,-46.0,-2.0,33.59,-311.54,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.73376354166578,41.790000000000006,0.19439375000002457,0.9600000000000009
248.5,2022-01-10 04:25:08.500,106.17,-46.0,-45.0,-5.0,33.59,-102.07,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.73376354166578,41.790000000000006,0.19439375000002457,0.9600000000000009
248.75,2022-01-10 04:25:08.750,106.17,-42.0,-43.0,-4.0,33.59,73.42,0.035871,80,-0.06459166187500014,-0.012811000000000003,31.73376354166578,41.790000000000006,0.19439375000002457,0.9600000000000009
249.0,2022-01-10 04:25:09.000,106.17,-47.0,-44.0,3.0,33.57,-185.25,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.73376354166578,41.790000000000006,0.17439375000002144,0.9399999999999977
249.25,2022-01-10 04:25:09.250,106.2,-47.0,-44.0,-1.0,33.57,-6.93,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.76376354166578,41.82000000000001,0.17439375000002144,0.9399999999999977
249.5,2022-01-10 04:25:09.500,106.2,-48.0,-43.0,0.0,33.57,-37.38,0.03459,80,-0.06587266187500013,-0.014092,31.76376354166578,41.82000000000001,0.17439375000002144,0.9399999999999977
249.75,2022-01-10 04:25:09.750,106.2,-45.0,-44.0,-1.0,33.57,-78.38,0.03459,80,-0.06587266187500013,-0.014092,31.76376354166578,41.82000000000001,0.17439375000002144,0.9399999999999977
250.0,2022-01-10 04:25:10.000,106.2,-45.0,-44.0,-1.0,33.59,-130.87,0.03459,80,-0.06587266187500013,-0.014092,31.76376354166578,41.82000000000001,0.19439375000002457,0.9600000000000009
250.25,2022-01-10 04:25:10.250,106.23,-49.0,-44.0,3.0,33.59,86.47,0.033309,80,-0.06715366187500013,-0.015373000000000005,31.793763541665783,41.85000000000001,0.19439375000002457,0.9600000000000009
250.5,2022-01-10 04:25:10.500,106.23,-46.0,-43.0,8.0,33.59,293.25,0.03459,80,-0.06587266187500013,-0.014092,31.793763541665783,41.85000000000001,0.19439375000002457,0.9600000000000009
